28553:654,302,650,616,8,861,322,17,238,162
28554:19466,27012,73003,21521,44062,90214,99062,96606,11013,39376
28558:
28560:226,616,1790,3423,40,1749,780,348,302,81
28579:17,76,81,70,654,302,15,564,616,899
28585:88104,29562,22258,6514,36778,37015,15437,2445,67107,7877
28606:17,302,58,429,17480,616,654,8,84,1102
28612:
28620:616,302,58,654,402,518,17,245,76,656
28663:302,542,17,654,58,6,616,3101,155,114
28681:654,302,736,84,356,301,162,101,616,354
28683:17,508,273,1001,1987,1097,947,521,15112,1508
28691:780,1344,26191,38188,7703,500,23414,131,97,4519
28700:47376,28989,3860,110614,8
28703:1099,1402,1164,49123,327,9842,15770,4148,262,718
28762:42585,52141,69190,19701,42821,21682,12420,16452,67372,26249
28773:508,650,226,564,17,8,901,238,542,58
28793:
28801:654,302,736,289,162,84,101,58,616,301
28827:285,94,131,322,245,15,119,535,354,363
28858:29049,45415
28861:109889,24990,109052,39416,366,48754,1344,90092,8037,931
28862:398,3634,28490,11623,5598,44660,25499,3180,4126,6
28873:2139,698,564,542,61,103,2265,826,518,5575
28876:1951,353,769,354,496,8153,14955,1332,7869,2548
28885:
28892:
28893:17,518,2193,8,101,564,616,861,58,486
28900:873,70,354,1276,81,931,616,1360,8016,226
28908:81,140,226,7211,3423,986,2241,1888,2379,780
28940:64457
28946:245,17,353,616,61,564,62,94,1405,76
28973:17,616,302,861,289,70,354,356,508,62
28981:
28988:
28992:
28996:
29015:17,302,616,58,15,654,245,101,29,518
29029:302,17,58,650,654,29,15,1245,616,285
29032:62,616,58,245,15,76,542,97,402,61
29033:
29038:17,1382,873,371,2548,1592,924,1326,44,2675
29045:17,302,84,29,58,1102,8,354,866,616
29046:1847,13815,28516,554,3546,10525,23565,22019,95378,87334
29056:245,2028,710,1065,508,4268,1744,441,17,2200
29062:302,654,58,616,518,736,354,29,866,301
29074:17,58,542,302,564,1196,518,364,1023,15
29080:
29104:69,1917,3440,12597,1617
29114:1109,3510,1405,1553,28082,20515,2570,7491,17,40328
29133:25145,10981,5319,11590,13971,8772,533,76,7926,37089
29135:17,32,654,354,84,61,327,302,3730,901
29138:
29141:1023,20096,787,4138,28227,8009,1830,1127,29543,55276
29169:
29208:
29214:
29239:131,17,65,931,301,363,119,8,4364,947
29252:42870,20416,51980,698,9095,358,347,27364,7320,16995
29326:
29338:616,654,101,289,76,58,518,564,354,787
29360:
29368:17,302,654,616,58,15,262,650,1549,1109
29387:19291,71615
29395:
29417:103305,69859,65139,4320,18994,78944,30598,40652,52443,26741
29423:
29424:616,17,302,654,58,698,76,518,650,84
29458:1803,9265,721,17585,32441,43919,70796,54984,226,2869
29465:654,17,58,4174,302,1102,1405,518,131,542
29468:
29491:17,245,61,2200,650,616,32,518,58,15
29497:302,29,17,654,616,650,1196,84,518,361
29524:616,654,58,17,8,542,302,564,518,238
29525:
29548:17,8,616,302,10610,1196,542,15754,409,4210
29549:168,2153,1326,1013,8860,984,1528,1400,719,7838
29557:2139,698,17,654,302,8,546,542,40,7140
29558:7622,311,42989,12861,2543,17,4671,7088,14259,834
29561:17,1023,15,94,518,103,542,32,354,8
29569:654,616,17,302,58,190,902,61,6,1196
29573:17,10039,76,616,3568,361,302,698,84,518
29578:
29582:
29607:866,17,76,254,654,546,302,358,568,29
29608:17,542,8,564,902,654,245,787,508,518
29620:654,17,289,58,302,1196,542,363,101,268
29668:
29700:
29701:
29708:17,616,302,554,542,15,861,1405,238,654
29724:8084,118388,31445,508,4261,2083,74446,46241,82972,33140
29725:6545,76,5689,2848,102750,33026,70,273,27091,48057
29763:17,70,1023,238,542,224,2139,654,354,1549
29777:8322,31597,56595,26374,24933,9674,3790,1111,12508,4058
29781:463,20732,719,83670,7544,7197,1081,15623,113622,168
29786:17,2162,1558,13635,646,11165,55452,546,6340,81
29825:
29837:38004,44949,7334,327,9594,84,17,302,654
29853:880,7608,15947,54181,9655,508,98723,76878,2495,65954
29864:302,654,58,84,361,76,354,29,8,616
29869:32108,45021,87046,211,109738,2097,7140,27627,7997,10120
29873:
29882:
29885:22527,115906,43542,54806,17582,46138,114503,34120,79352,13060
29892:533,2510,306,62259,26656,36658,6668,947,70031,40900
29898:17,76,564,947,101,378,94,61,302,616
29914:
29921:8,302,564,76,500,58,650,736,327,289
29922:
29923:302,17,58,654,616,1102,84,76,322,402
29930:
29943:26531,15204,363,565,53369,56568,5078,5567,2509,13229
29956:
29968:19648,11543,5056,76,4023,14993,8692,83825,1069,30196
29972:17,654,542,302,616,15,8,1023,364,32
29993:
30054:
30064:542,58,654,15,162,861,483,302,650,616
30071:70,17,564,542,1535,650,358,58,698,138
30085:17,616,29,654,58,650,84,861,289,363
30088:17,48,1187,2162,302,301,29,62,84,564
30094:17,182,58,302,1245,62,32,138,654,61
30100:17,616,518,101,654,58,8,564,650,302
30111:17,84,787,1405,518,1382,354,654,8,1102
30151:36743,32261,39446,88939,4032,1342,64973,46421,68179,40483
30164:66125,22351,71035,17,43529,19664,11172,27193,11579,48468
30189:
30212:67498
30219:9054,1397,2510,4656,14268,5975,4341,603,13341,7926
30227:17,654,84,1102,518,302,119,15,4967,101
30247:379,4268,245,1002,3521,2955,165,2715,103,710
30264:17,654,616,58,302,8,1102,301,101,84
30282:17,361,302,654,616,84,76,354,518,736
30288:35870,41996,8396,1889,55391,6201,11104,11660,20572,76697
30290:
30304:1023,378,508,17,931,3704,32,2302,518,947
30309:1468,70,81,76,780,226,348,1790,1749,138
30312:302,17,101,654,58,616,138,542,564,285
30328:24775,13108,1131,46776,1077,16468,76,377,34814,815
30335:
30354:17,616,61,486,902,302,245,8,364,76
30375:17,654,302,354,518,138,76,289,101,94
30392:302,17,564,736,654,616,8232,76,84,8
30396:84,76,58,8,518,301,650,15,289,322
30399:698,1682,81,2600,2139,719,262,3214,6545,76
30401:616,17,62,302,650,787,3101,861,58,61
30417:656,17,1196,861,518,61,58,285,322,2030
30453:616,17,654,861,302,1196,32,542,508,6
30481:70,76,17,986,8,262,698,780,140,736
30482:17,361,654,29,302,8,354,84,58,301
30487:
30527:
30543:6136,76,5312,65,7974,813,1187,224,70,48
30582:17,564,8,58,70,518,650,302,508,2139
30610:
30617:5292,803,6766,5459,1305,9077,333,1405,21873,3448
30621:76,564,361,2200,17,38234,736,322,3955,1126
30622:1617,12597,12495,4268,1549,65161,3,1551,93408,87205
30626:107777,21607,47544,96824,122762,10099,103775,22303,31422,15906
30647:6906,1176,42870,358,21835,16701,10600,20416,752,1355
30670:654,302,58,616,138,8,15,736,787,101
30694:5671,741,22420,29000,13581,16717,55922,45609,10981,21482
30698:
30701:654,616,61,29,84,101,58,289,780,508
30712:17,564,76,302,262,654,650,402,508,61
30721:518,17,15,542,654,4268,363,245,285,8
30738:1205,1410,4444,5150,3618,616,7158,2200,1987,103
30739:508,17,1435,4919,1099,866,245,947,236,8
30764:58,8,302,289,542,61,616,15,654,402
30767:8066,61,226,219,2548,7210,245,10175,94,1002
30825:302,58,17,616,61,15,29,301,6,1403
30840:17,518,84,15,616,891,654,947,302,354
30854:
30874:8,84,2193,3039,19411,4671,14259,787,5512,302
30876:1326,901,698,3789,1790,8011,70,76,65,225
30886:76,564,508,17,650,88114,3323,2939,616,6901
30887:5567,17,564,6732,20701,43682,4353,69075,42040,24687
30901:542,58,17,103,61,15,654,616,1578,508
30902:18114,13203,6614,11396,40010,32352,6589,20911,4363,18137
30906:30439,19489,17145,9354
30921:24032,85656,50463,98736,46178,58835,32960,39860,67350,49652
30927:616,58,302,1102,29,84,654,101,518,486
30934:58,17,616,302,861,1102,15,289,29,650
30937:542,2414,40,5363,698,3144,96,500,10916,38758
30958:9434,554,63454,75553,1146,20330,1534,3976,29284,54
30982:33504,35355,69909,52930,61,107384,6156,70,986,4194
30984:16405,114600,88637
30989:
30990:70,542,138,508,1535,81,616,17,226,76
31000:
31001:58,17,302,564,29,76,654,616,84,8
31004:8322,31597,56595,26374,24933,9674,12508,26650,1111,4058
31005:616,302,17,654,84,518,58,289,101,285
31010:
31016:8322,56595,66557,26374,24933,9674,10471,41786,55737,77483
31023:856,12937,5381,840,5658,81,27070,3375,72834,245
31034:
31096:9313,1772,5956,1878,2631,4508,12435,18293,3265,650
31105:168,81,984,698,76,719,2139,262,1326,5480
31113:
31118:
31130:787,8,131,17,32,1196,616,2548,301,65
31151:17,302,29,616,654,84,8,2739,3234,902
31158:
31159:2548,157,5111,3196,10541,27070,8069,7160,4755,14793
31175:
31225:5169,1187,14508,42965,14106,53068,1555,675,48,224
31236:
31239:
31267:32320,518,3642,5927,3824,10356,53077,84,3420,9936
31273:10923,120409,64949
31274:
31275:654,616,650,8,84,518,289,787,70,1023
31288:
31293:616,17,861,15,654,409,542,302,564,1511
31321:14237,68282,37838,13051,3977,39089,76,347,3112,123171
31345:8,81,301,268,33361,86821,98162,2121,8363,30638
31348:
31352:
31355:
31356:610,17,61,15,302,322,402,101,354,542
31371:616,654,17,62,58,8,356,1405,302,226
31386:654,224,17,650,58,8,162,616,32,29
31405:
31445:
31462:500,70,508,17,76,698,656,226,262,1462
31475:654,736,84,302,162,1102,354,301,101,58
31497:17,58,70,262,245,999,8,140,96,564
31499:21931,719,12257,1730,118150,27486,2582,83943,11732,64955
31502:
31508:
31510:101917,7264,98118,95692,66646,95444,14176,24983,21,717
31541:15754,5662,14026,302,17,294,4210,1410,77310,7003
31545:17,70,650,564,656,356,402,1121,76,1023
31551:650,17,76,224,302,62,58,8,616,554
31563:168,719,1400,2318,1230,4877,984,661,2632,8860
31578:518,238,239,654,285,901,302,29,70,76
31585:18850,11243,29165,262,12631,89994,5184,1081,1867,27420
31597:62870,16686,47228,31748,48932,80867,64213,70125,20706,94594
31639:17,76,654,616,1276,364,58,564,568,70
31644:17,546,358,76,698,302,61,6303,262,616
31653:840,2548,3196,5111,197,10541,8069,17,245,3288
31687:17,182,1245,58,302,61,70,62,554,45
31691:
31696:104129,44196,81079,52320,2021,109485,60576,63371,121654
31744:58,302,17,654,15,84,861,8,29,518
31751:
31789:
31791:
31806:56198,5120,14092,10819,65429,59585,29030,61,33160,616
31822:
31890:67614,107208,35539,36699,20084,12493,76942,114078,525,1410
31920:17,32,616,650,65,354,363,6,8,654
31926:262,500,6127,6491,17,226,518,785,1410,167
31933:2265,76,17,32,84,58,616,285,301,736
31937:3304,1549,17,486,891,1955,2200,861,42470,131
31947:
31955:2619,11396,10610,102572,10675,83773,1046,14146,19648,20958
31958:
31985:
32010:17,15,554,58,616,32,84,302,322,1102
32032:17,616,236,32,58,302,564,654,409,76
32043:654,17,58,29,616,650,8,239,84,285
32072:6614,18114,1998,53597,40010,20104,13203,32352,63670,18137
32076:
32104:
32105:302,58,654,8,616,650,182,162,84,1102
32110:17,518,564,8,58,29,70,302,226,546
32123:
32140:17,302,29,65,226,650,873,1360,84,101
32145:
32161:9417,1528,168,984,5480,661,14754,1400,5557,135
32165:76,17,245,8,327,8066,353,4268,65,1126
32180:66694,57282,80187,1682,85612,17186,6505,11813,40319,47623
32185:68182,44371
32189:17,94,616,245,2302,564,103,32,542,508
32191:17,616,70,302,364,873,226,508,8,58
32205:1730,3568,5097,40,890,17,866,4743,84,2139
32215:17,616,76,568,564,654,58,15,302,354
32242:1267,59979,2980,4798,8566,3014,4967,873,2998,3567
32250:
32251:
32256:
32286:654,736,302,84,616,1102,58,301,101,162
32291:
32300:364,138,554,542,616,289,15,58,564,245
32329:76,2275,834,5567,9662,1451,1023,14363,731,2715
32338:17,564,500,262,140,2139,508,58,2275,1099
32355:
32356:2292,17,6127,686,226,70,302,81,58,1462
32364:654,650,302,4802,616,8,542,162,787,322
32379:17,654,302,616,518,289,29,62,84,61
32409:76,17,654,736,518,616,302,8,226,58
32422:50737
32439:302,58,616,654,84,736,29,1102,518,94
32451:654,302,29,17,1136,58,650,1102,2618,518
32477:8322,16965,18743,19528,13647,13077,56595,9674,10471,77483
32493:17,58,654,542,84,616,8,76,650,61
32495:
32533:6545,16340,5189,21696,2512,28318,1164,6367,89593,24517
32546:
32565:1825,1631,15873,4967,12662,4682,521,17,85460,2658
32571:17,84,518,564,302,654,29,101,542,902
32580:74425,1121,74947,8111,1412,1335,28268,47232,51214,81134
32583:
32584:
32624:110752
32625:3423,7211,13544,8511,22597,17,986,2241,780,5860
32628:3107,7843,7103,56091,22606,554,4753,30727,2200,4568
32641:5452,48601,7201,1023,18260,1382,32652,26272,54147,68689
32647:302,17,650,616,58,542,45,1196,654,15
32656:17,302,654,29,616,650,58,76,162,199
32667:
32675:921,54178,62290,56455,75860,64343,111031,21193,1899,107702
32684:17,58,289,101,2469,616,1804,654,8,554
32701:16960,108635
32707:
32715:17,616,787,1403,2548,302,654,61,8,131
32751:17,8,616,654,76,61,518,29,780,650
32773:13051,1460,17,616,931,224,1644,76,226,1936
32776:3514,4797,4589,8694,1951,353,16127,12993,1043,6417
32780:1091,3704,1352,15802,11584,1539,21005,95594,1208,15287
32817:33274,3915,34687,27575,27597,108744,56361,503,63862,104353
32819:
32822:29003,3157
32823:112441,6670,51990,88399,38024,65854,57114,69159,112213,77997
32843:1002,12329,119,2548,535,245,61,616,94,1528
32871:285,15,289,654,8,17,302,542,58,518
32879:17519,12115,2593,1446,738,4583,7415,1539,6759,931
32893:984,168,661,5480,1400,8860,2153,14226,1528,1230
32902:
32917:61,81,616,65,76,302,17,2223,398,10455
32919:17,616,58,654,542,302,29,6,15,8
32921:302,616,17,138,8,76,518,1196,301,654
32936:71543,71609,100847,52001,65976,96319,83195,45800,2729,45563
32953:
32955:17,302,1245,650,58,616,15,654,29,84
32977:
32978:17,302,654,363,94,1102,61,486,76,84
32982:
32984:4268,2955,17,654,4422,5699,1359,472,245,931
32986:
32994:
33005:76594,76357,11822,13386,81,944,81722,38382,85935,395
33043:17,58,654,8,29,542,616,354,564,84
33045:302,28060,6733,3995,107706,2644,17,2570,294,37516
33108:1326,168,226,661,1460,2833,5480,574,984,760
33135:28773,70,1352,81,565,4261,2275,4755,905,1400
33136:17,654,302,616,8,29,58,76,6,84
33149:48,899,17,84,6450,947,736,518,891,496
33151:33504,35355,69909,52930,61,107384,6156,70,986,4194
33181:17,301,58,650,616,542,84,654,302,8
33201:
33206:
33207:
33225:441,1410,564,17,8,710,1002,245,3618,827
33232:273,616,58,302,11803,1832,5702,902,10935,409
33258:
33261:
33268:4112,52770
33316:654,302,736,84,356,301,162,101,616,354
33346:2030,616,17,58,32,302,518,8,84,508
33352:899,1187,48,17,1119,6450,4420,245,84,891
33355:16596,811,13060,7454,75016,46415,56183,22920,32873,46193
33364:4268,245,518,9572,119,103,131,2955,61,17
33373:17,616,76,518,1987,94,302,8,354,554
33374:96177,54167,25,2345,63121,429,33055,92196
33406:6447,14951,20127,7684,15657,14961,683,76,226,6122
33409:84,518,17,8,61,245,1201,2030,542,4268
33421:4671,7622,2543,311,5975,76,891,8772,1011,2139
33432:17,518,84,654,1102,616,554,302,546,301
33443:236,3731,2919,6,45,238,4268,17,285,554
33453:63384,16034,87670
33454:11637,13277,6435,1608,947,17,36630,94583,521,23463
33491:81,17,76,5538,3288,1884,1400,1326,877,262
33525:113255,54894,54949,62715,14947,34208,3177,41633,12703,88658
33527:
33528:58360,76,81,17,3223,1693,861,51952,1804,1405
33539:17,15,2030,302,654,542,3101,61,787,363
33541:2153,168,1460,5480,2139,1528,2275,9417,6097,877
33547:
33554:
33557:10020,14147,24896,32970,39436,545,31789,16022,14034,23950
33561:22018,103264,3618,32713,108387,16036,2715,16465,14419,13881
33582:2898,30598,103141
33590:17,654,15,616,542,302,61,58,29,224
33614:3800,140,51363,20799,16978,11035,564,422,22496,15279
33615:84,17,518,302,119,4300,4613,564,654,364
33616:41065,1539,8,472,866,736,12266,542,18756,3233
33621:53672,4117
33652:
33701:3407,361,22506,2946,19955,5100,4190,7465,17290,1046
33702:1604,39963,13893,7941,76384,16330,107792,105302,77169,38422
33707:81,70,226,780,17,364,508,999,138,616
33721:81,17,2139,262,76,1326,5538,1884,1400,8
33722:6186,22975,43289,8133,39774,49708,13957,47232,1472,9914
33737:17,861,58,616,554,302,1511,224,486,542
33752:
33783:16447,59260,9412,5827,5961,42107,8071,89811,1002,5022
33787:81,226,17,29,15,616,508,302,654,986
33789:
33807:168,8860,719,58,4792,76,2632,5557,1400,574
33808:2614,76,358,297,8772,6855,616,3233,736,81
33809:81,654,226,616,1344,302,17,731,58,564
33837:
33841:
33844:654,76,616,262,564,931,364,1405,518,698
33859:
33866:
33868:52139,57825,116416,16376,3918,2200
33869:39844,7622,71752,73457,19282,6445,30936,36678,78797,15299
33874:17,616,8,245,15,787,508,29,84,76
33884:533,4889,9054,603,14268,6311,15506,6224,8772,4656
33910:429,42785,1196,32755,11437,9613,407,616,1395,5413
33921:
33988:
33998:273,302,17,58,616,518,14721,29,94,8
34022:
34027:225,76,26360,15207,36541,429,117,521,14754,59746
34041:70,58,2193,84,1099,81,931,1535,2200,500
34048:5468,68175,33217,92702,21541,34675,40639,35908,51868,24688
34054:
34068:875,899,1187,48,17,947,32,245,496,84
34092:56697,104766,1489,48337,37146,224,62,54479,10775,27165
34093:13903,93840,114619,7869,110719,1384,4497,69957,70386,162
34105:1754,77581,385,805,16881,120518,62840,83173,80736,45975
34106:9354,81,8454,64,14508,25114,731,72271,1003,29453
34119:
34124:302,17,58,616,190,84,8,1102,354,29
34148:650,616,736,8,17,654,226,302,861,70
34172:263,429,5523,47321,12128,3028,27858,11861,78361,353
34174:17,654,58,518,32,787,616,542,61,226
34179:285,80861,60686,45660,22766,64384,1451,3190
34188:58,1102,84,138,70,616,650,866,8,518
34227:236,5262,10455,1348,8,45,650,2602,58,62
34292:861,17,616,302,354,289,356,62,58,226
34293:
34304:616,17,58,15,363,542,62,1196,32,564
34309:7941,13893,37503,17,76,363,5851,8,518,1405
34318:
34335:
34341:588,5697,40639,33217,21541,34675,992,51868,92702,37389
34347:60217,16299,50090
34350:118968,7658,8176,72907,27878,16223,97234,12245,80898,29856
34378:1158,953,68750
34398:25306,26415,4453,336,9613,21376,4425,1276,90254,39436
34403:13695,35426,37164,19406,18994,16745,1305,69859,1598,31210
34421:302,654,58,8,616,1535,542,84,15,285
34433:168,984,5480,1528,9417,8860,135,1400,1460,719
34468:81,3516,2241,262,302,140,650,654,508,1987
34470:302,654,17,58,564,616,70,15,190,101
34492:1069,698,564,616,17,654,58,650,327,409
34498:616,902,3177,8,14018,84,508,226,787,654
34499:17,2139,616,500,262,302,22801,698,81,861
34511:12617,17,1136,54187,654,84,99359,8,5575,1357
34512:168,1400,5480,10267,8733,8860,1230,574,2642,801
34523:
34527:3374,780,5767,8511,1749,8283,7211,3423,226,731
34529:58,654,302,84,8,518,29,902,1102,650
34541:931,710,947,119,245,873,17,736,1471,1511
34552:924,43124,2123,568,99880,220,34075,7620,50077,26767
34553:899,1119,48,3389,70,891,654,875,2162,17
34579:18996,11015,24534,101798,106748,104250,17234,61189,114939,7694
34594:835,21,76,1412,7869,70,69755,361,119,718
34603:1913,76,4738,6387,17,2139,1149,56363,2848,564
34628:5785,64481,116857,116411,58050,37342,43199,65936,70242,48643
34632:17,302,650,564,224,5604,1475,1511,6759,568
34681:17,924,2194,238,353,4453,500,1164,1951,2068
34697:40543,55410,373,1099,84930,29660,83263,466,39637,63540
34698:289,508,616,8,554,17,101,364,1276,564
34702:17,616,8,302,518,654,1196,4268,542,238
34703:
34709:6901,2528,4146,2354,8783,12093,4093,76,6117,27427
34710:17,1245,650,182,224,62,8,409,45,15
34717:
34740:616,654,302,101,29,542,285,554,94,84
34741:50023
34742:89583,6082,117666,18962,17752,49960,84929,2583,105565,120981
34753:41620,441,710,75114,2715,8557,16332,13016,6049,3739
34794:75115,4245,1305,61636,40853,8055,109872,120740,30727,15
34820:500,518,6491,262,84,17,81,650,70,327
34833:17,8,654,58,224,542,518,61,29,62
34837:
34839:168,1112,984,2153,1400,226,760,2139,6097,877
34868:
34885:11448,1002,441,3506,378,710,4755,5320,285,931
34895:
34896:9043,10163,262,24381,327,76,2717,62976,1460,1787
34901:1784,76,17,1002,226,901,8066,238,1344,654
34906:
34917:66419
34936:90412,112434,34251
34973:81,14147,23950,1023,40,3568,545,986,6759,39436
34974:654,542,616,15,17,29,61,564,289,650
34976:
34978:285,616,542,564,5998,58,1196,813,486,568
35005:17,15,654,302,94,61,616,518,58,32
35021:17,654,302,508,15,616,901,322,650,1023
35026:
35086:63964,60900,31225
35087:302,654,616,17,1140,554,162,564,859,1476
35092:16166,37265,15184,23467,36088,11351,36715,21366,34554,899
35127:
35150:616,58,17,1196,654,101,32,302,8,554
35151:302,58,17,616,15,654,76,1549,289,861
35166:37773,39668,29532,99712,47327,69113,17865,30977,44004,10519
35167:13894,301,245,616,17,8,654,1050,61,2101
35176:81,17,986,616,698,5767,3423,29,2379,780
35211:49796,106391,38284,40093,64535,2852,1356,75903,1884,105317
35212:7334,4475,9594,787,4671,24538,3520,17,379,1127
35214:4979,22801,28166,262,33223,18892,10543,19089,4194,20288
35229:
35231:986,7211,8283,140,3718,226,262,780,8511,229
35241:441,1002,10536,3506,30778,18783,3618,14955,31492,2917
35244:20710,2162,26380,1600,899,108487,650,718,23697,4194
35251:26196,669,70416,50517,200,30283,19161,108070,970,6397
35255:
35274:
35275:1352,189,1527,10041,3107,226,245,17,947,2880
35289:
35296:
35297:56113,11800,12115,51035,17519,82549,2593,12791,13504,72766
35311:3800,140,51363,20799,25751,16978,11035,564,22496,422
35332:616,302,17,654,84,518,1102,564,861,138
35348:17,302,58,654,8,564,542,29,84,354
35365:654,84,616,302,29,58,1102,650,787,238
35380:58,8,302,17,29,301,322,650,15,162
35429:
35448:2031,18531,11556,7002,2008,378,245,3864,14414,8
35456:24775,206,1131,1077,377,13108,46776,14825,1508,931
35495:17,76,58,654,32,542,4268,616,190,508
35510:1790,1435,226,7021,70,17,873,17567,3372,176
35518:780,81,17,500,654,616,302,8,70,322
35525:70,17,654,301,564,138,58,29,76,947
35558:8322,13077,51232,4409,23923,13647,31597,18743,56595,24933
35572:17,58,302,654,616,84,518,29,101,364
35574:117771,58289,4719,1410,944,9518,1499,16107,1521,377
35576:
35582:3378,10178,7649,64973,186,32261,45641,40483,1342,46413
35593:650,486,1511,29745,797,17,5389,654,6508,8582
35623:48,1187,899,875,17,1119,891,3389,6450,84
35676:2510,1397,9054,10981,911,4341,603,106,5975,6311
35688:302,654,17,58,542,29,518,138,70,1102
35690:
35691:
35730:118117,65972
35746:
35757:27152,37196,1023,162,2302,29273,1987,5575,899,97
35771:18645,1679,17055,1299,78240,17,8,104549,27653,654
35788:
35806:554,58,101,17,302,616,654,73,650,861
35820:
35826:302,616,58,29,17,654,650,542,8,322
35850:302,17,616,58,654,29,15,542,101,1245
35859:8384
35893:
35900:17,616,542,944,8,1196,84,650,654,32
35901:
35932:58,616,162,76,3223,704,302,101,322,289
35941:654,84,302,226,736,29,138,361,1023,564
35969:6097,1460,8860,2153,7838,297,1081,1124,14754,1400
35970:24880,119725,53261
35982:1749,1790,81,226,140,3373,8283,1888,787,1884
35989:58853,2548,1002,11973
35990:48724,25365,96031,24660,82590,117317,27732,11015,101514,46606
35999:76,81,4671,19378,327,698,311,12861,58,9189
36064:
36123:11310,18966,16656,8567,845,87074,56807,54497,58,70084
36135:17,70,302,58,518,564,8,356,650,616
36176:
36179:17,654,616,8,84,518,486,61,650,302
36185:14147,23950,2291,39436,24896,10020,224,5356,545,182
36193:
36196:61716,14206,1211,8,6450,1119,270,119,875,947
36210:
36216:17,61,1119,616,1382,654,1109,650,76,891
36221:
36225:
36242:
36258:219,2100,5301,535,1446,16150,8483,19337,2717,1784
36261:
36268:13411,2548,53668,17,1592,26628,33833,4384,20131,87935
36313:654,58,616,17,61,29,162,302,8,564
36315:59623,8001,301,21879,31926,35534,23599,302,17,3484
36319:441,1002,1256,4513,710,16465,6315,3506,13881,3618
36330:17,58,302,483,680,564,554,1102,902,8
36342:17,1023,65,650,224,4958,787,2765,97,1475
36355:105524,27027,1919,5215,18476,7680,9341,568,20952,18966
36358:616,17,58,354,1535,62,356,1196,138,302
36375:
36385:60059,56693,40825,29335,28416,2169
36393:
36418:
36419:58,70,302,76,999,140,698,358,5767,2139
36420:17,654,302,542,58,76,616,138,62,285
36468:58,302,654,616,17,542,15,650,285,76
36470:2265,17,76,616,226,302,58,8,238,654
36471:901,58,564,17,3902,616,84,483,76,322
36488:5312,32955,38653,296,901,11169,14018,48899,944,999
36499:1913,76,226,22614,2848,17,4481,4190,347,610
36508:17,654,58,138,76,302,650,564,101,542
36561:76,33098,1550,60477,37624,3304,119563,46869,67120,273
36563:44,224,3137,238,22365,10417,2492,45,327,873
36564:986,81,3756,57656,2379,5767,226,4048,65505,7211
36585:168,984,2153,76,2139,1112,65,1326,760,5480
36595:17,58,302,8,654,518,190,70,1102,29
36607:49230,9054,19561,2021,866,83349,84,361,650,17
36620:1352,10041,3107,1527,3172,189,2880,8848,4825,12990
36642:10601,3711,2512,10850,11504,696,6982,26177,53765,483
36656:
36689:
36696:669,16965,106901,14915,13077,18743,17841,19528,104327,60427
36708:19132,11092,70506,22190,1280,16997,40594,68048,19890,11078
36723:59582,105630,89362,8611,70166,62979,71174,20618,38322,82532
36727:3423,30095,4272,12406,41715,16404,46406,2917,2301,10966
36730:58,76,654,650,17,616,302,483,542,62
36790:
36797:302,17,1790,616,58,542,1804,70,76,6
36902:40,262,76,17,564,302,616,238,500,245
36948:285,17,654,8,289,15,650,302,1405,238
36960:17,518,32,616,542,65,656,245,654,103
36961:
36966:39888,90241,61809,23314
36979:
37050:22791,239,2311,51780,20478,17,7010,5178,63490,33446
37053:669,19823,19528,112973,91027,88867,101157,5880,8322,102234
37054:
37058:17,70,1023,84,81,866,354,301,302,1535
37078:81,1884,3423,613,14557,780,76,140,3939,7211
37088:81,780,5767,262,3374,901,16404,1749,3103,217
37143:
37160:4755,1352,6434,3107,10041,189,1712,12990,1527,5624
37165:84,518,302,17,1762,1102,138,654,736,616
37175:616,302,654,17,58,29,245,564,518,1362
37177:11576
37178:24948,103858,108998
37212:1604,13893,5851,616,37503,78787,39963,17825,52477,39781
37222:616,510,17,542,58,698,654,508,238,861
37240:76735,62487
37255:
37266:
37272:
37291:17,84,1102,157,508,3196,4755,70,76,8069
37308:
37313:
37342:654,616,17,61,15,29,322,650,6,302
37358:11579,654,302,285,58,650,17,1102,354,616
37380:47228,31748,48932,80867,64213,70125,20706,94594,80499
37389:168,984,661,801,1326,463,1400,1528,5480,9874
37398:89880,117732,36535,92359,2401,24010,49277,30995,56333,75297
37399:574,1460,1002,984,168,5480,2259,441,10752,76
37404:17,654,302,58,866,616,8,29,354,564
37443:654,564,650,17,101,245,813,1276,70,236
37446:63048
37480:54703,10493,22890,56965,9794,74686,1803,30357,2869,47336
37501:64030,70,40197,226,24481,500
37515:654,302,736,84,356,301,162,101,616,354
37516:17,58,302,8,654,518,190,70,1102,29
37521:
37523:9599,32448,42766,48734,246,986,359,33058,9146,85317
37530:65,1173,1539,22169,1764,3304,48239,4420,9293,119
37570:
37585:
37588:
37606:2142,39395,245,1524,353,33882,774,185,3162,70923
37666:
37676:68498,415,18218,112588,1890,19621,122379,22046,28581,18536
37692:
37701:654,302,17,354,84,736,58,76,616,518
37708:
37731:24530,654,568,162,17,1102,1602,23270,84,8447
37735:1790,1435,226,7021,70,17,873,17567,3372,176
37753:2139,564,76,8783,2857,96,654,10692,302,4146
37767:
37790:
37816:245,616,654,61,4268,402,3233,508,15,94
37849:
37876:80222
37878:
37910:
37911:616,17,302,167,518,554,29,61,70,58
37912:
37918:
37924:
37934:302,518,58,654,616,84,1102,8,999,101
37971:17,616,654,302,674,58,84,289,542,61
37987:54,322,3704,550,654,1832,9337,1509,17,4919
